manufacturer,transmission_type,fuel,engine_size_cm3,power_ps,co2_emissions_gPERkm
MERCEDES-BENZ,Automatic,Petrol,1332,163,137
MERCEDES-BENZ,Automatic,Petrol,1332,163,155
MERCEDES-BENZ,Automatic,Petrol,1991,224,153
MERCEDES-BENZ,Automatic,Petrol,1991,224,173
MERCEDES-BENZ,Automatic,Petrol,1991,299,172
MERCEDES-BENZ,Automatic,Petrol,1991,299,195
MERCEDES-BENZ,Automatic,Petrol,2999,367,183
MERCEDES-BENZ,Automatic,Petrol,2999,367,207
MERCEDES-BENZ,Automatic,Petrol,2999,435,209
MERCEDES-BENZ,Automatic,Petrol,2999,435,216
MERCEDES-BENZ,Automatic,Petrol,1991,245,206
MERCEDES-BENZ,Automatic,Petrol,1991,245,206
MERCEDES-BENZ,Automatic,Petrol,2996,367,204
MERCEDES-BENZ,Automatic,Petrol,2996,367,224
MERCEDES-BENZ,Automatic,Petrol,1991,299,178
MERCEDES-BENZ,Automatic,Petrol,1991,299,198
MERCEDES-BENZ,Automatic,Petrol,2999,435,205
MERCEDES-BENZ,Automatic,Petrol,2999,435,213
MERCEDES-BENZ,Automatic,Petrol,1991,245,206
MERCEDES-BENZ,Automatic,Petrol,1991,245,206
MERCEDES-BENZ,Automatic,Petrol,1991,299,173
MERCEDES-BENZ,Automatic,Petrol,1991,299,195
MERCEDES-BENZ,Automatic,Petrol,2996,367,203
MERCEDES-BENZ,Automatic,Petrol,2996,367,220
MERCEDES-BENZ,Automatic,Petrol,2999,435,208
MERCEDES-BENZ,Automatic,Petrol,2999,435,218
MERCEDES-BENZ,Automatic,Petrol,3982,612,274
MERCEDES-BENZ,Automatic,Petrol,3982,612,283
MERCEDES-BENZ,Automatic,Petrol,1991,197,175
MERCEDES-BENZ,Automatic,Petrol,1991,197,204
MERCEDES-BENZ,Automatic,Petrol,2999,435,204
MERCEDES-BENZ,Automatic,Petrol,2999,435,215
MERCEDES-BENZ,Automatic,Petrol,3982,612,270
MERCEDES-BENZ,Automatic,Petrol,3982,612,279
MERCEDES-BENZ,Automatic,Petrol,1991,184,167
MERCEDES-BENZ,Automatic,Petrol,1991,184,200
MERCEDES-BENZ,Automatic,Petrol,2996,367,202
MERCEDES-BENZ,Automatic,Petrol,2996,367,222
MERCEDES-BENZ,Automatic,Petrol,1332,163,148
MERCEDES-BENZ,Automatic,Petrol,1332,163,168
MERCEDES-BENZ,Automatic,Petrol,1332,163,156
MERCEDES-BENZ,Automatic,Petrol,1332,163,176
MERCEDES-BENZ,Automatic,Petrol,2996,390,232
MERCEDES-BENZ,Automatic,Petrol,2996,390,247
MERCEDES-BENZ,Automatic,Petrol,3982,476,288
MERCEDES-BENZ,Automatic,Petrol,3982,476,299
MERCEDES-BENZ,Automatic,Petrol,3982,510,293
MERCEDES-BENZ,Automatic,Petrol,3982,510,298
MERCEDES-BENZ,Automatic,Petrol,1991,258,185
MERCEDES-BENZ,Automatic,Petrol,1991,258,217
MERCEDES-BENZ,Automatic,Petrol,2996,390,230
MERCEDES-BENZ,Automatic,Petrol,2996,390,244
MERCEDES-BENZ,Automatic,Petrol,3982,510,186
MERCEDES-BENZ,Automatic,Petrol,3982,510,218
MERCEDES-BENZ,Automatic,Petrol,1991,258,185
MERCEDES-BENZ,Automatic,Petrol,1991,258,217
MERCEDES-BENZ,Automatic,Petrol,2999,435,241
MERCEDES-BENZ,Automatic,Petrol,2999,435,251
MERCEDES-BENZ,Automatic,Petrol,2999,367,195
MERCEDES-BENZ,Automatic,Petrol,2999,367,246
MERCEDES-BENZ,Automatic,Petrol,2999,435,241
MERCEDES-BENZ,Automatic,Petrol,2999,435,251
MERCEDES-BENZ,Automatic,Petrol,3982,612,268
MERCEDES-BENZ,Automatic,Petrol,3982,612,273
MERCEDES-BENZ,Automatic,Petrol,3982,469,235
MERCEDES-BENZ,Automatic,Petrol,3982,469,243
MERCEDES-BENZ,Automatic,Petrol,3982,612,268
MERCEDES-BENZ,Automatic,Petrol,3982,612,273
MERCEDES-BENZ,Automatic,Petrol,3982,469,235
MERCEDES-BENZ,Automatic,Petrol,3982,469,243
MERCEDES-BENZ,Automatic,Petrol,3982,612,263
MERCEDES-BENZ,Automatic,Petrol,3982,612,276
MERCEDES-BENZ,Automatic,Petrol,2999,367,177
MERCEDES-BENZ,Automatic,Petrol,2999,367,193
MERCEDES-BENZ,Automatic,Petrol,2999,435,177
MERCEDES-BENZ,Automatic,Petrol,2999,435,193
MERCEDES-BENZ,Automatic,Petrol,2996,367,215
MERCEDES-BENZ,Automatic,Petrol,2996,367,221
MERCEDES-BENZ,Automatic,Petrol,4663,455,235
MERCEDES-BENZ,Automatic,Petrol,4663,455,244
MERCEDES-BENZ,Automatic,Petrol,2996,390,197
MERCEDES-BENZ,Automatic,Petrol,2996,390,201
MERCEDES-BENZ,Automatic,Petrol,1991,184,166
MERCEDES-BENZ,Automatic,Petrol,1991,184,178
MERCEDES-BENZ,Manual,Petrol,1991,184,159
MERCEDES-BENZ,Manual,Petrol,1991,184,171
MERCEDES-BENZ,Automatic,Petrol,1991,245,171
MERCEDES-BENZ,Automatic,Petrol,1991,245,182
MERCEDES-BENZ,Automatic,Petrol,1332,136,134
MERCEDES-BENZ,Automatic,Petrol,1332,136,151
MERCEDES-BENZ,Manual,Petrol,1332,136,133
MERCEDES-BENZ,Manual,Petrol,1332,136,150
MERCEDES-BENZ,Automatic,Petrol,1332,163,135
MERCEDES-BENZ,Automatic,Petrol,1332,163,151
MERCEDES-BENZ,Manual,Petrol,1332,163,133
MERCEDES-BENZ,Manual,Petrol,1332,163,150
MERCEDES-BENZ,Automatic,Petrol,1991,224,152
MERCEDES-BENZ,Automatic,Petrol,1991,224,169
MERCEDES-BENZ,Automatic,Petrol,1991,306,183
MERCEDES-BENZ,Automatic,Petrol,1991,306,194
MERCEDES-BENZ,Automatic,Petrol,1991,421,198
MERCEDES-BENZ,Automatic,Petrol,1991,421,207
MERCEDES-BENZ,Automatic,Petrol,1332,136,133
MERCEDES-BENZ,Automatic,Petrol,1332,136,149
MERCEDES-BENZ,Manual,Petrol,1332,136,131
MERCEDES-BENZ,Manual,Petrol,1332,136,147
MERCEDES-BENZ,Automatic,Petrol,1332,163,133
MERCEDES-BENZ,Automatic,Petrol,1332,163,150
MERCEDES-BENZ,Manual,Petrol,1332,163,131
MERCEDES-BENZ,Manual,Petrol,1332,163,148
MERCEDES-BENZ,Automatic,Petrol,1991,224,149
MERCEDES-BENZ,Automatic,Petrol,1991,224,167
MERCEDES-BENZ,Automatic,Petrol,1991,306,176
MERCEDES-BENZ,Automatic,Petrol,1991,306,187
MERCEDES-BENZ,Automatic,Petrol,3982,639,291
MERCEDES-BENZ,Automatic,Petrol,3982,639,302
MERCEDES-BENZ,Automatic,Petrol,1332,136,137
MERCEDES-BENZ,Automatic,Petrol,1332,136,154
MERCEDES-BENZ,Automatic,Petrol,1332,163,137
MERCEDES-BENZ,Automatic,Petrol,1332,163,154
MERCEDES-BENZ,Automatic,Petrol,1991,224,155
MERCEDES-BENZ,Automatic,Petrol,1991,224,174
MERCEDES-BENZ,Automatic,Petrol,2996,390,227
MERCEDES-BENZ,Automatic,Petrol,2996,390,234
MERCEDES-BENZ,Automatic,Petrol,3982,510,253
MERCEDES-BENZ,Automatic,Petrol,3982,510,259
MERCEDES-BENZ,Automatic,Petrol,2996,390,219
MERCEDES-BENZ,Automatic,Petrol,2996,390,228
MERCEDES-BENZ,Automatic,Petrol,3982,510,244
MERCEDES-BENZ,Automatic,Petrol,3982,510,251
MERCEDES-BENZ,Automatic,Petrol,2996,390,225
MERCEDES-BENZ,Automatic,Petrol,2996,390,233
MERCEDES-BENZ,Automatic,Petrol,3982,510,249
MERCEDES-BENZ,Automatic,Petrol,3982,510,255
MERCEDES-BENZ,Automatic,Petrol,2996,390,220
MERCEDES-BENZ,Automatic,Petrol,2996,390,228
MERCEDES-BENZ,Automatic,Petrol,3982,510,242
MERCEDES-BENZ,Automatic,Petrol,3982,510,249
MERCEDES-BENZ,Automatic,Petrol,1497,156,155
MERCEDES-BENZ,Automatic,Petrol,1497,156,177
MERCEDES-BENZ,Automatic,Petrol,1991,306,177
MERCEDES-BENZ,Automatic,Petrol,1991,306,188
MERCEDES-BENZ,Automatic,Petrol,1991,421,194
MERCEDES-BENZ,Automatic,Petrol,1991,421,203
MERCEDES-BENZ,Automatic,Petrol,1332,136,134
MERCEDES-BENZ,Automatic,Petrol,1332,136,150
MERCEDES-BENZ,Automatic,Petrol,1332,163,134
MERCEDES-BENZ,Automatic,Petrol,1332,163,150
MERCEDES-BENZ,Automatic,Petrol,1991,224,150
MERCEDES-BENZ,Automatic,Petrol,1991,224,166
MERCEDES-BENZ,Automatic,Petrol,1991,306,182
MERCEDES-BENZ,Automatic,Petrol,1991,306,193
MERCEDES-BENZ,Automatic,Petrol,1991,421,198
MERCEDES-BENZ,Automatic,Petrol,1991,421,207
MERCEDES-BENZ,Automatic,Petrol,1332,136,137
MERCEDES-BENZ,Automatic,Petrol,1332,136,153
MERCEDES-BENZ,Automatic,Petrol,1332,163,137
MERCEDES-BENZ,Automatic,Petrol,1332,163,154
MERCEDES-BENZ,Automatic,Petrol,1991,224,153
MERCEDES-BENZ,Automatic,Petrol,1991,224,171
MERCEDES-BENZ,Automatic,Petrol,3982,612,276
MERCEDES-BENZ,Automatic,Petrol,3982,612,286
MERCEDES-BENZ,Automatic,Petrol,3982,612,270
MERCEDES-BENZ,Automatic,Petrol,3982,612,281
MERCEDES-BENZ,Automatic,Petrol,1991,306,189
MERCEDES-BENZ,Automatic,Petrol,1991,306,202
MERCEDES-BENZ,Automatic,Petrol,1991,421,214
MERCEDES-BENZ,Automatic,Petrol,1991,421,225
MERCEDES-BENZ,Automatic,Petrol,1332,136,148
MERCEDES-BENZ,Automatic,Petrol,1332,136,167
MERCEDES-BENZ,Automatic,Petrol,1332,163,148
MERCEDES-BENZ,Automatic,Petrol,1332,163,167
MERCEDES-BENZ,Automatic,Petrol,1991,224,167
MERCEDES-BENZ,Automatic,Petrol,1991,224,184
MERCEDES-BENZ,Automatic,Petrol,1991,306,194
MERCEDES-BENZ,Automatic,Petrol,1991,306,207
MERCEDES-BENZ,Automatic,Petrol,1332,163,157
MERCEDES-BENZ,Automatic,Petrol,1332,163,175
MERCEDES-BENZ,Automatic,Petrol,1991,224,175
MERCEDES-BENZ,Automatic,Petrol,1991,224,192
MERCEDES-BENZ,Automatic,Petrol,1991,224,178
MERCEDES-BENZ,Automatic,Petrol,1991,224,197
MERCEDES-BENZ,Automatic,Petrol,2996,390,232
MERCEDES-BENZ,Automatic,Petrol,2996,390,247
MERCEDES-BENZ,Automatic,Petrol,3982,476,288
MERCEDES-BENZ,Automatic,Petrol,3982,476,299
MERCEDES-BENZ,Automatic,Petrol,3982,510,293
MERCEDES-BENZ,Automatic,Petrol,3982,510,298
MERCEDES-BENZ,Automatic,Petrol,2996,390,230
MERCEDES-BENZ,Automatic,Petrol,2996,390,244
MERCEDES-BENZ,Automatic,Petrol,3982,510,186
MERCEDES-BENZ,Automatic,Petrol,3982,510,218
MERCEDES-BENZ,Automatic,Petrol,3982,530,287
MERCEDES-BENZ,Automatic,Petrol,3982,530,288
MERCEDES-BENZ,Automatic,Petrol,3982,530,290
MERCEDES-BENZ,Automatic,Petrol,3982,530,290
MERCEDES-BENZ,Automatic,Petrol,3982,730,292
MERCEDES-BENZ,Automatic,Petrol,3982,730,292
MERCEDES-BENZ,Automatic,Petrol,3982,557,289
MERCEDES-BENZ,Automatic,Petrol,3982,557,291
MERCEDES-BENZ,Automatic,Petrol,3982,585,288
MERCEDES-BENZ,Automatic,Petrol,3982,585,289
MERCEDES-BENZ,Automatic,Petrol,3982,612,268
MERCEDES-BENZ,Automatic,Petrol,3982,612,273
MERCEDES-BENZ,Automatic,Petrol,3982,469,235
MERCEDES-BENZ,Automatic,Petrol,3982,469,243
MERCEDES-BENZ,Automatic,Petrol,3982,612,268
MERCEDES-BENZ,Automatic,Petrol,3982,612,273
MERCEDES-BENZ,Automatic,Petrol,3982,469,235
MERCEDES-BENZ,Automatic,Petrol,3982,469,243
MERCEDES-BENZ,Automatic,Petrol,3982,612,263
MERCEDES-BENZ,Automatic,Petrol,3982,612,276
MERCEDES-BENZ,Automatic,Petrol,2999,367,177
MERCEDES-BENZ,Automatic,Petrol,2999,367,193
MERCEDES-BENZ,Automatic,Petrol,2996,367,215
MERCEDES-BENZ,Automatic,Petrol,2996,367,221
MERCEDES-BENZ,Automatic,Petrol,4663,455,235
MERCEDES-BENZ,Automatic,Petrol,4663,455,244
MERCEDES-BENZ,Automatic,Petrol,2996,390,197
MERCEDES-BENZ,Automatic,Petrol,2996,390,201
MERCEDES-BENZ,Automatic,Petrol,1991,184,166
MERCEDES-BENZ,Automatic,Petrol,1991,184,178
MERCEDES-BENZ,Manual,Petrol,1991,184,159
MERCEDES-BENZ,Manual,Petrol,1991,184,171
MERCEDES-BENZ,Automatic,Petrol,1991,245,171
MERCEDES-BENZ,Automatic,Petrol,1991,245,182
MERCEDES-BENZ,Automatic,Petrol,1332,163,134
MERCEDES-BENZ,Automatic,Petrol,1332,163,151
MERCEDES-BENZ,Manual,Petrol,1332,163,133
MERCEDES-BENZ,Manual,Petrol,1332,163,150
MERCEDES-BENZ,Automatic,Petrol,1991,224,152
MERCEDES-BENZ,Automatic,Petrol,1991,224,168
MERCEDES-BENZ,Automatic,Petrol,1991,306,188
MERCEDES-BENZ,Automatic,Petrol,1991,306,200
MERCEDES-BENZ,Automatic,Petrol,1991,421,198
MERCEDES-BENZ,Automatic,Petrol,1991,421,207
MERCEDES-BENZ,Automatic,Petrol,1332,136,134
MERCEDES-BENZ,Automatic,Petrol,1332,136,151
MERCEDES-BENZ,Manual,Petrol,1332,136,133
MERCEDES-BENZ,Manual,Petrol,1332,136,150
MERCEDES-BENZ,Automatic,Petrol,1332,136,133
MERCEDES-BENZ,Automatic,Petrol,1332,136,150
MERCEDES-BENZ,Manual,Petrol,1332,136,131
MERCEDES-BENZ,Manual,Petrol,1332,136,148
MERCEDES-BENZ,Automatic,Petrol,1332,163,133
MERCEDES-BENZ,Automatic,Petrol,1332,163,150
MERCEDES-BENZ,Manual,Petrol,1332,163,131
MERCEDES-BENZ,Manual,Petrol,1332,163,148
MERCEDES-BENZ,Automatic,Petrol,1991,224,150
MERCEDES-BENZ,Automatic,Petrol,1991,224,166
MERCEDES-BENZ,Automatic,Petrol,1991,306,182
MERCEDES-BENZ,Automatic,Petrol,1991,306,193
MERCEDES-BENZ,Automatic,Petrol,1332,136,137
MERCEDES-BENZ,Automatic,Petrol,1332,136,154
MERCEDES-BENZ,Automatic,Petrol,1332,163,137
MERCEDES-BENZ,Automatic,Petrol,1332,163,154
MERCEDES-BENZ,Automatic,Petrol,1991,224,155
MERCEDES-BENZ,Automatic,Petrol,1991,224,172
MERCEDES-BENZ,Automatic,Petrol,2996,390,227
MERCEDES-BENZ,Automatic,Petrol,2996,390,233
MERCEDES-BENZ,Automatic,Petrol,3982,510,253
MERCEDES-BENZ,Automatic,Petrol,3982,510,259
MERCEDES-BENZ,Automatic,Petrol,2996,390,219
MERCEDES-BENZ,Automatic,Petrol,2996,390,227
MERCEDES-BENZ,Automatic,Petrol,3982,510,244
MERCEDES-BENZ,Automatic,Petrol,3982,510,250
MERCEDES-BENZ,Automatic,Petrol,1991,306,183
MERCEDES-BENZ,Automatic,Petrol,1991,306,195
MERCEDES-BENZ,Automatic,Petrol,1991,421,194
MERCEDES-BENZ,Automatic,Petrol,1991,421,203
MERCEDES-BENZ,Automatic,Petrol,1332,136,134
MERCEDES-BENZ,Automatic,Petrol,1332,136,150
MERCEDES-BENZ,Automatic,Petrol,1332,163,134
MERCEDES-BENZ,Automatic,Petrol,1332,163,150
MERCEDES-BENZ,Automatic,Petrol,1991,224,150
MERCEDES-BENZ,Automatic,Petrol,1991,224,165
MERCEDES-BENZ,Automatic,Petrol,1991,306,189
MERCEDES-BENZ,Automatic,Petrol,1991,306,200
MERCEDES-BENZ,Automatic,Petrol,1991,421,198
MERCEDES-BENZ,Automatic,Petrol,1991,421,207
MERCEDES-BENZ,Automatic,Petrol,1332,136,137
MERCEDES-BENZ,Automatic,Petrol,1332,136,153
MERCEDES-BENZ,Automatic,Petrol,1332,163,137
MERCEDES-BENZ,Automatic,Petrol,1332,163,154
MERCEDES-BENZ,Automatic,Petrol,1991,224,153
MERCEDES-BENZ,Automatic,Petrol,1991,224,170
MERCEDES-BENZ,Automatic,Petrol,3982,612,276
MERCEDES-BENZ,Automatic,Petrol,3982,612,286
MERCEDES-BENZ,Automatic,Petrol,2999,435,207
MERCEDES-BENZ,Automatic,Petrol,2999,435,218
MERCEDES-BENZ,Automatic,Petrol,3982,612,270
MERCEDES-BENZ,Automatic,Petrol,3982,612,281
MERCEDES-BENZ,Automatic,Petrol,3982,585,377
MERCEDES-BENZ,Automatic,Petrol,3982,585,377
MERCEDES-BENZ,Automatic,Petrol,1991,306,196
MERCEDES-BENZ,Automatic,Petrol,1991,306,207
MERCEDES-BENZ,Automatic,Petrol,1991,421,214
MERCEDES-BENZ,Automatic,Petrol,1991,421,225
MERCEDES-BENZ,Automatic,Petrol,1332,136,148
MERCEDES-BENZ,Automatic,Petrol,1332,136,167
MERCEDES-BENZ,Automatic,Petrol,1332,163,148
MERCEDES-BENZ,Automatic,Petrol,1332,163,167
MERCEDES-BENZ,Automatic,Petrol,1991,224,168
MERCEDES-BENZ,Automatic,Petrol,1991,224,183
MERCEDES-BENZ,Automatic,Petrol,1991,306,201
MERCEDES-BENZ,Automatic,Petrol,1991,306,213
MERCEDES-BENZ,Automatic,Petrol,1332,163,157
MERCEDES-BENZ,Automatic,Petrol,1332,163,175
MERCEDES-BENZ,Automatic,Petrol,2996,390,240
MERCEDES-BENZ,Automatic,Petrol,2996,390,254
MERCEDES-BENZ,Automatic,Petrol,3982,510,287
MERCEDES-BENZ,Automatic,Petrol,3982,510,294
MERCEDES-BENZ,Automatic,Petrol,2996,390,242
MERCEDES-BENZ,Automatic,Petrol,2996,390,256
MERCEDES-BENZ,Automatic,Petrol,3982,510,291
MERCEDES-BENZ,Automatic,Petrol,3982,510,300
MERCEDES-BENZ,Automatic,Petrol,5980,612,304
MERCEDES-BENZ,Automatic,Petrol,5980,612,326
MERCEDES-BENZ,Automatic,Petrol,3982,639,295
MERCEDES-BENZ,Automatic,Petrol,3982,639,308
MG MOTORS UK,Manual,Petrol,1498,106,147
MG MOTORS UK,Manual,Petrol,1498,106,147
MG MOTORS UK,Manual,Petrol,1498,106,147
MG MOTORS UK,Manual,Petrol,999,111,149
MG MOTORS UK,Automatic,Petrol,999,111,163
MG MOTORS UK,Manual,Petrol,999,111,149
MG MOTORS UK,Automatic,Petrol,999,111,162
MG MOTORS UK,Manual,Petrol,1498,106,149
MG MOTORS UK,Manual,Petrol,1498,106,149
MG MOTORS UK,Manual,Petrol,1490,162,168
MG MOTORS UK,Automatic,Petrol,1490,162,174
MG MOTORS UK,Manual,Petrol,1490,162,168
MG MOTORS UK,Automatic,Petrol,1490,162,174
MITSUBISHI,Manual,Petrol,1193,80,123
MITSUBISHI,Automatic,Petrol,1193,80,133
MITSUBISHI,Manual,Petrol,1590,117,169
MITSUBISHI,Manual,Petrol,1499,163,170
MITSUBISHI,Automatic,Petrol,1499,163,192
MITSUBISHI,Automatic,Petrol,1499,163,196
MITSUBISHI,Manual,Petrol,1499,163,177
MITSUBISHI,Automatic,Petrol,1499,163,196
MORGAN MOTOR COMPANY,Manual,Petrol,1998,258,165
MORGAN MOTOR COMPANY,Automatic,Petrol,1998,258,159
MORGAN MOTOR COMPANY,Automatic,Petrol,2998,340,180
NISSAN,Manual,Petrol,999,92,121
NISSAN,Manual,Petrol,999,92,126
NISSAN,Manual,Petrol,999,92,126
NISSAN,Manual,Petrol,999,92,120
NISSAN,Automatic,Petrol,999,92,137
NISSAN,Automatic,Petrol,999,92,143
NISSAN,Automatic,Petrol,999,92,142
NISSAN,Automatic,Petrol,1332,160,163
NISSAN,Automatic,Petrol,1332,160,173
NISSAN,Automatic,Petrol,1332,160,165
NISSAN,Automatic,Petrol,1332,160,175
NISSAN,Manual,Petrol,1332,160,143
NISSAN,Manual,Petrol,1332,160,143
NISSAN,Manual,Petrol,1332,160,144
NISSAN,Manual,Petrol,1332,160,146
NISSAN,Manual,Petrol,1332,160,145
NISSAN,Manual,Petrol,1332,160,143
NISSAN,Manual,Petrol,1332,160,144
NISSAN,Manual,Petrol,1332,160,146
NISSAN,Manual,Petrol,1332,160,146
NISSAN,Automatic,Petrol,1332,160,142
NISSAN,Automatic,Petrol,1332,160,144
NISSAN,Automatic,Petrol,1332,160,145
NISSAN,Automatic,Petrol,1332,160,144
NISSAN,Automatic,Petrol,1332,160,145
NISSAN,Automatic,Petrol,1332,160,155
NISSAN,Automatic,Petrol,1332,160,158
NISSAN,Automatic,Petrol,1332,160,157
NISSAN,Manual,Petrol,999,114,134
NISSAN,Manual,Petrol,999,114,134
NISSAN,Manual,Petrol,999,114,134
NISSAN,Manual,Petrol,999,114,136
NISSAN,Manual,Petrol,999,114,137
NISSAN,Manual,Petrol,999,114,135
NISSAN,Manual,Petrol,999,114,139
NISSAN,Manual,Petrol,999,114,137
NISSAN,Automatic,Petrol,999,114,137
NISSAN,Automatic,Petrol,999,114,137
NISSAN,Automatic,Petrol,999,114,140
NISSAN,Automatic,Petrol,999,114,140
NISSAN,Automatic,Petrol,999,114,138
NISSAN,Automatic,Petrol,999,114,142
NISSAN,Automatic,Petrol,999,114,141
PEUGEOT,Manual,Petrol,998,72,117
PEUGEOT,Manual,Petrol,998,72,109
PEUGEOT,Manual,Petrol,1199,75,114
PEUGEOT,Manual,Petrol,1199,75,132
PEUGEOT,Manual,Petrol,1199,101,121
PEUGEOT,Manual,Petrol,1199,101,112
PEUGEOT,Manual,Petrol,1199,101,137
PEUGEOT,Manual,Petrol,1199,101,130
PEUGEOT,Automatic,Petrol,1199,101,116
PEUGEOT,Automatic,Petrol,1199,101,131
PEUGEOT,Automatic,Petrol,1199,131,123
PEUGEOT,Automatic,Petrol,1199,131,139
PEUGEOT,Manual,Petrol,1199,101,121
PEUGEOT,Manual,Petrol,1199,101,137
PEUGEOT,Manual,Petrol,1199,131,121
PEUGEOT,Manual,Petrol,1199,131,141
PEUGEOT,Automatic,Petrol,1199,131,132
PEUGEOT,Automatic,Petrol,1199,131,148
PEUGEOT,Automatic,Petrol,1199,155,137
PEUGEOT,Automatic,Petrol,1199,155,153
PEUGEOT,Manual,Petrol,1199,110,116
PEUGEOT,Manual,Petrol,1199,110,142
PEUGEOT,Manual,Petrol,1199,131,119
PEUGEOT,Manual,Petrol,1199,131,147
PEUGEOT,Automatic,Petrol,1199,131,127
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Manual,Petrol,1199,110,116
PEUGEOT,Manual,Petrol,1199,110,142
PEUGEOT,Manual,Petrol,1199,131,119
PEUGEOT,Manual,Petrol,1199,131,147
PEUGEOT,Automatic,Petrol,1199,131,127
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Manual,Petrol,1199,131,133
PEUGEOT,Manual,Petrol,1199,131,163
PEUGEOT,Automatic,Petrol,1199,131,139
PEUGEOT,Automatic,Petrol,1199,131,165
PEUGEOT,Automatic,Petrol,1598,181,148
PEUGEOT,Automatic,Petrol,1598,181,177
PEUGEOT,Manual,Petrol,1199,131,133
PEUGEOT,Manual,Petrol,1199,131,163
PEUGEOT,Automatic,Petrol,1199,131,139
PEUGEOT,Automatic,Petrol,1199,131,165
PEUGEOT,Automatic,Petrol,1598,181,148
PEUGEOT,Automatic,Petrol,1598,181,177
PEUGEOT,Automatic,Petrol,1199,131,129
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Automatic,Petrol,1598,181,145
PEUGEOT,Automatic,Petrol,1598,181,165
PEUGEOT,Automatic,Petrol,1598,224,147
PEUGEOT,Automatic,Petrol,1598,224,168
PEUGEOT,Automatic,Petrol,1199,131,129
PEUGEOT,Automatic,Petrol,1199,131,151
PEUGEOT,Automatic,Petrol,1598,181,145
PEUGEOT,Automatic,Petrol,1598,181,165
PEUGEOT,Automatic,Petrol,1598,224,147
PEUGEOT,Automatic,Petrol,1598,224,168
PEUGEOT,Manual,Petrol,1199,110,140
PEUGEOT,Manual,Petrol,1199,110,167
PEUGEOT,Automatic,Petrol,1199,131,146
PEUGEOT,Automatic,Petrol,1199,131,173
RENAULT,Manual,Petrol,1333,130,146
RENAULT,Manual,Petrol,1333,130,146
RENAULT,Automatic,Petrol,1333,149,147
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,1333,130,147
RENAULT,Manual,Petrol,1333,130,147
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,898,89,139
RENAULT,Manual,Petrol,898,89,140
RENAULT,Manual,Petrol,1333,130,147
RENAULT,Manual,Petrol,1333,130,148
RENAULT,Automatic,Petrol,1333,149,148
RENAULT,Automatic,Petrol,1333,149,149
RENAULT,Manual,Petrol,898,89,146
RENAULT,Manual,Petrol,898,89,148
RENAULT,Manual,Petrol,898,89,147
RENAULT,Manual,Petrol,898,89,148
RENAULT,Manual,Petrol,898,89,146
RENAULT,Manual,Petrol,898,89,146
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,1333,130,148
RENAULT,Manual,Petrol,1333,130,149
RENAULT,Automatic,Petrol,1333,130,146
RENAULT,Automatic,Petrol,1333,130,147
RENAULT,Automatic,Petrol,1333,153,146
RENAULT,Automatic,Petrol,1333,153,148
RENAULT,Manual,Petrol,999,100,136
RENAULT,Manual,Petrol,999,100,137
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Automatic,Petrol,1333,130,142
RENAULT,Automatic,Petrol,1333,130,143
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Manual,Petrol,999,100,136
RENAULT,Manual,Petrol,999,100,137
RENAULT,Automatic,Petrol,1333,130,141
RENAULT,Automatic,Petrol,1333,130,142
RENAULT,Manual,Petrol,999,100,137
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Manual,Petrol,1333,130,149
RENAULT,Automatic,Petrol,1333,130,143
RENAULT,Automatic,Petrol,1333,130,147
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Automatic,Petrol,1333,153,147
RENAULT,Manual,Petrol,999,100,137
RENAULT,Manual,Petrol,999,100,141
RENAULT,Manual,Petrol,1333,130,144
RENAULT,Manual,Petrol,1333,130,149
RENAULT,Automatic,Petrol,1333,130,142
RENAULT,Automatic,Petrol,1333,130,148
RENAULT,Automatic,Petrol,1333,153,142
RENAULT,Automatic,Petrol,1333,153,148
RENAULT,Manual,Petrol,1333,139,131
RENAULT,Manual,Petrol,1333,139,132
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Automatic,Petrol,1333,139,134
RENAULT,Manual,Petrol,999,91,133
RENAULT,Manual,Petrol,999,91,133
RENAULT,Automatic,Petrol,1333,139,135
RENAULT,Automatic,Petrol,1333,139,136
RENAULT,Manual,Petrol,999,91,134
RENAULT,Manual,Petrol,999,91,134
